Time Value
20230411T104243 2.789642
20230411T104244 2.789632
20230411T104245 2.789505
20230411T104246 2.789718
20230411T104247 2.789616
20230411T104248 2.789849
20230411T104249 2.789923
20230411T104250 2.789858
20230411T104251 2.790425
20230411T104252 2.790299
20230411T104253 2.790024
20230411T104254 2.790049
20230411T104255 2.790641
20230411T104256 2.790191
20230411T104257 2.790256
20230411T104258 2.790558
20230411T104259 2.790602
20230411T104300 2.790518
20230411T104301 2.790651
20230411T104302 2.790763
20230411T104303 2.790754
20230411T104304 2.790871
20230411T104305 2.790899
20230411T104306 2.790708
20230411T104307 2.790920
20230411T104308 2.790797
20230411T104309 2.791050
20230411T104310 2.790806
20230411T104311 2.791078
20230411T104312 2.791165
20230411T104313 2.791256
20230411T104314 2.791130
20230411T104315 2.791108
20230411T104316 2.790714
20230411T104317 2.790813
20230411T104318 2.791122
20230411T104319 2.791264
20230411T104320 2.791396
20230411T104321 2.791702
20230411T104322 2.791476
20230411T104323 2.791841
20230411T104324 2.792036
20230411T104325 2.791902
20230411T104326 2.791615
20230411T104327 2.791392
20230411T104328 2.791586
20230411T104329 2.791784
20230411T104330 2.792191
20230411T104331 2.792026
20230411T104332 2.792186
20230411T104333 2.792180
20230411T104334 2.792242
20230411T104335 2.792328
20230411T104336 2.792266
20230411T104337 2.792702
20230411T104338 2.792657
20230411T104339 2.792476
20230411T104340 2.792335
20230411T104341 2.792439
20230411T104342 2.792592
20230411T104343 2.792676
20230411T104344 2.792660
20230411T104345 2.792388
20230411T104346 2.792184
20230411T104347 2.792608
20230411T104348 2.792917
20230411T104349 2.792756
20230411T104350 2.792721
20230411T104351 2.792950
20230411T104352 2.792946
20230411T104353 2.793031
20230411T104354 2.793141
20230411T104355 2.793089
20230411T104356 2.792851
20230411T104357 2.792900
20230411T104358 2.792597
20230411T104359 2.793313
20230411T104400 2.793308
20230411T104401 2.793175
20230411T104402 2.793159
20230411T104403 2.793183
20230411T104404 2.793201
20230411T104405 2.793242
20230411T104406 2.793054
20230411T104407 2.793153
20230411T104408 2.793200
20230411T104409 2.793115
20230411T104410 2.793499
20230411T104411 2.793584
20230411T104412 2.793600
20230411T104413 2.794041
20230411T104414 2.793655
20230411T104415 2.793813
20230411T104416 2.793818
20230411T104417 2.794090
20230411T104418 2.794295
20230411T104419 2.794012
20230411T104420 2.794001
20230411T104421 2.793954
20230411T104422 2.794106
20230411T104423 2.794352
20230411T104424 2.794665
20230411T104425 2.793944
20230411T104426 2.794534
20230411T104427 2.794560
20230411T104428 2.794382
20230411T104429 2.793859
20230411T104430 2.794186
20230411T104431 2.793966
20230411T104432 2.794133
20230411T104433 2.794284
20230411T104434 2.794502
20230411T104435 2.794036
20230411T104436 2.794235
20230411T104437 2.794494
20230411T104438 2.794244
20230411T104439 2.794188
20230411T104440 2.794321
20230411T104441 2.794427
20230411T104442 2.794219
20230411T104443 2.794563
20230411T104444 2.794347
20230411T104445 2.794381
20230411T104446 2.794730
20230411T104447 2.794868
20230411T104448 2.794871
20230411T104449 2.794859
20230411T104450 2.794950
20230411T104451 2.794791
20230411T104452 2.795052
20230411T104453 2.794836
20230411T104454 2.794794
20230411T104455 2.794830
20230411T104456 2.794530
20230411T104457 2.794844
20230411T104458 2.794807
20230411T104459 2.794903
20230411T104500 2.795143
20230411T104501 2.795407
20230411T104502 2.795529
20230411T104503 2.795392
20230411T104504 2.795374
20230411T104505 2.795355
20230411T104506 2.795139
20230411T104507 2.795337
20230411T104508 2.795361
20230411T104509 2.795550
20230411T104510 2.795679
20230411T104511 2.796071
20230411T104512 2.795608
20230411T104513 2.795698
20230411T104514 2.795946
20230411T104515 2.796204
20230411T104516 2.795942
20230411T104517 2.795876
20230411T104518 2.796296
20230411T104519 2.796391
20230411T104520 2.796207
20230411T104521 2.796454
20230411T104522 2.796502
20230411T104523 2.796756
20230411T104524 2.796719
20230411T104525 2.796482
20230411T104526 2.796470
20230411T104527 2.796305
20230411T104528 2.796506
20230411T104529 2.796725
20230411T104530 2.796586
20230411T104531 2.796500
20230411T104532 2.796457
20230411T104533 2.796629
20230411T104534 2.796207
20230411T104535 2.796656
20230411T104536 2.796387
20230411T104537 2.796498
20230411T104538 2.797057
20230411T104539 2.796989
20230411T104540 2.796940
20230411T104541 2.796755
20230411T104542 2.796959
20230411T104543 2.797483
20230411T104544 2.797182
20230411T104545 2.797307
20230411T104546 2.797182
20230411T104547 2.797693
20230411T104548 2.797665
20230411T104549 2.797584
20230411T104550 2.797670
20230411T104551 2.797599
20230411T104552 2.797598
20230411T104553 2.797367
20230411T104554 2.797484
20230411T104555 2.797848
20230411T104556 2.797439
20230411T104557 2.797864
20230411T104558 2.797910
20230411T104559 2.797878
20230411T104600 2.797693
20230411T104601 2.797590
20230411T104602 2.797918
20230411T104603 2.798141
20230411T104604 2.797905
20230411T104605 2.797701
20230411T104606 2.797702
20230411T104607 2.798124
20230411T104608 2.798206
20230411T104609 2.797896
20230411T104610 2.797833
20230411T104611 2.798295
20230411T104612 2.798137
20230411T104613 2.798106
20230411T104614 2.797986
20230411T104615 2.798225
20230411T104616 2.798504
20230411T104617 2.798351
20230411T104618 2.798185
20230411T104619 2.798691
20230411T104620 2.798791
20230411T104621 2.798505
20230411T104622 2.798496
20230411T104623 2.798643
20230411T104624 2.798545
20230411T104625 2.798270
20230411T104626 2.798514
20230411T104627 2.798404
20230411T104628 2.798624
20230411T104629 2.798887
20230411T104630 2.798697
20230411T104631 2.799208
20230411T104632 2.798433
20230411T104633 2.798513
20230411T104634 2.798679
20230411T104635 2.799008
20230411T104636 2.798856
20230411T104637 2.799052
20230411T104638 2.799140
20230411T104639 2.798813
20230411T104640 2.799184
20230411T104641 2.799145
20230411T104642 2.799287
20230411T104643 2.798881
20230411T104644 2.799199
20230411T104645 2.799428
20230411T104646 2.799345
20230411T104647 2.799003
20230411T104648 2.799150
20230411T104649 2.799041
20230411T104650 2.799398
20230411T104651 2.799354
20230411T104652 2.799732
20230411T104653 2.799860
20230411T104654 2.799909
20230411T104655 2.799661
20230411T104656 2.799399
20230411T104657 2.799493
20230411T104658 2.799475
20230411T104659 2.799743
20230411T104700 2.799613
20230411T104701 2.799648
20230411T104702 2.800497
20230411T104703 2.800246
20230411T104704 2.800225
20230411T104705 2.800134
20230411T104706 2.800069
20230411T104707 2.800177
20230411T104708 2.800184
20230411T104709 2.800433
20230411T104710 2.800273
20230411T104711 2.800344
20230411T104712 2.800297
20230411T104713 2.800415
20230411T104714 2.800304
20230411T104715 2.800885
20230411T104716 2.800237
20230411T104717 2.800416
20230411T104718 2.800443
20230411T104719 2.800583
20230411T104720 2.800562
20230411T104721 2.800466
20230411T104722 2.800916
20230411T104723 2.800879
20230411T104724 2.800802
20230411T104725 2.800708
20230411T104726 2.800797
20230411T104727 2.800402
20230411T104728 2.800737
20230411T104729 2.801011
20230411T104730 2.800695
20230411T104731 2.800825
20230411T104732 2.801276
20230411T104733 2.801282
20230411T104734 2.801169
20230411T104735 2.801181
20230411T104736 2.801002
20230411T104737 2.801152
20230411T104738 2.801109
20230411T104739 2.801118
20230411T104740 2.801345
20230411T104741 2.800998
20230411T104742 2.801101
20230411T104743 2.800921
20230411T104744 2.801353
20230411T104745 2.801228
20230411T104746 2.801126
20230411T104747 2.801487
20230411T104748 2.801037
20230411T104749 2.801365
20230411T104750 2.801183
20230411T104751 2.801521
20230411T104752 2.801418
20230411T104753 2.801449
20230411T104754 2.801282
20230411T104755 2.801464
20230411T104756 2.801150
20230411T104757 2.801660
20230411T104758 2.801467
20230411T104759 2.801513
20230411T104800 2.801420
20230411T104801 2.801156
20230411T104802 2.801548
20230411T104803 2.801518
20230411T104804 2.801384
20230411T104805 2.801592
20230411T104806 2.801904
20230411T104807 2.801944
20230411T104808 2.801814
20230411T104809 2.801802
20230411T104810 2.802130
20230411T104811 2.802086
20230411T104812 2.802163
20230411T104813 2.802169
20230411T104814 2.802392
20230411T104815 2.802560
20230411T104816 2.802313
20230411T104817 2.802065
20230411T104818 2.801997
20230411T104819 2.802055
20230411T104820 2.802112
20230411T104821 2.802056
20230411T104822 2.802172
20230411T104823 2.802076
20230411T104824 2.801619
20230411T104825 2.802121
20230411T104826 2.802371
20230411T104827 2.802290
20230411T104828 2.802103
20230411T104829 2.802149
20230411T104830 2.801734
20230411T104831 2.801966
20230411T104832 2.801574
20230411T104833 2.801864
20230411T104834 2.801923
20230411T104835 2.802145
20230411T104836 2.802051
20230411T104837 2.802090
20230411T104838 2.802260
20230411T104839 2.802333
20230411T104840 2.802558
20230411T104841 2.802644
20230411T104842 2.802703
20230411T104843 2.802283
20230411T104844 2.802343
20230411T104845 2.802343
20230411T104846 2.802384
20230411T104847 2.802314
20230411T104848 2.802102
20230411T104849 2.802254
20230411T104850 2.802823
20230411T104851 2.802636
20230411T104852 2.802482
20230411T104853 2.802718
20230411T104854 2.802613
20230411T104855 2.802167
20230411T104856 2.802447
20230411T104857 2.802393
20230411T104858 2.802460
20230411T104859 2.802682
20230411T104900 2.802680
20230411T104901 2.802824
20230411T104902 2.802702
20230411T104903 2.802725
20230411T104904 2.802685
20230411T104905 2.802884
20230411T104906 2.802952
20230411T104907 2.803095
20230411T104908 2.802704
20230411T104909 2.803072
20230411T104910 2.802887
20230411T104911 2.803216
20230411T104912 2.803045
20230411T104913 2.803266
20230411T104914 2.803055
20230411T104915 2.803010
20230411T104916 2.802593
20230411T104917 2.802721
20230411T104918 2.803011
20230411T104919 2.802891
20230411T104920 2.802969
20230411T104921 2.802935
20230411T104922 2.802949
20230411T104923 2.802788
20230411T104924 2.802813
20230411T104925 2.802971
20230411T104926 2.803384
20230411T104927 2.803111
20230411T104928 2.803169
20230411T104929 2.802917
20230411T104930 2.802982
20230411T104931 2.803205
20230411T104932 2.803213
20230411T104933 2.803517
20230411T104934 2.803620
20230411T104935 2.803595
20230411T104936 2.803529
20230411T104937 2.803303
20230411T104938 2.803398
20230411T104939 2.803534
20230411T104940 2.803482
20230411T104941 2.803286
20230411T104942 2.803259
20230411T104943 2.803356
20230411T104944 2.803472
20230411T104945 2.803353
20230411T104946 2.803453
20230411T104947 2.803708
20230411T104948 2.803866
20230411T104949 2.803635
20230411T104950 2.803451
20230411T104951 2.803735
20230411T104952 2.803868
20230411T104953 2.803937
20230411T104954 2.803495
20230411T104955 2.803862
20230411T104956 2.804085
20230411T104957 2.803890
20230411T104958 2.803995
20230411T104959 2.803895
20230411T105000 2.803797
20230411T105001 2.803691
20230411T105002 2.804319
20230411T105003 2.804362
20230411T105004 2.804311
20230411T105005 2.804293
20230411T105006 2.804273
20230411T105007 2.804284
20230411T105008 2.804059
20230411T105009 2.804014
20230411T105010 2.804175
20230411T105011 2.804042
20230411T105012 2.803980
20230411T105013 2.804111
20230411T105014 2.804033
20230411T105015 2.804196
20230411T105016 2.804228
20230411T105017 2.804232
20230411T105018 2.803906
20230411T105019 2.803948
20230411T105020 2.803823
20230411T105021 2.803810
20230411T105022 2.804144
20230411T105023 2.804521
20230411T105024 2.804642
20230411T105025 2.804259
20230411T105026 2.804195
20230411T105027 2.804365
20230411T105028 2.804151
20230411T105029 2.804279
20230411T105030 2.804440
20230411T105031 2.804064
20230411T105032 2.804458
20230411T105033 2.804151
20230411T105034 2.804401
20230411T105035 2.804210
20230411T105036 2.804390
20230411T105037 2.804466
20230411T105038 2.804378
20230411T105039 2.804666
20230411T105040 2.804788
20230411T105041 2.804530
20230411T105042 2.804702
20230411T105043 2.805031
20230411T105044 2.804750
20230411T105045 2.804716
20230411T105046 2.804601
20230411T105047 2.804882
20230411T105048 2.804760
20230411T105049 2.804645
20230411T105050 2.804526
20230411T105051 2.804747
20230411T105052 2.804793
20230411T105053 2.805059
20230411T105054 2.805172
20230411T105055 2.805165
20230411T105056 2.805067
20230411T105057 2.805017
20230411T105058 2.805476
20230411T105059 2.805488
20230411T105100 2.805157
20230411T105101 2.805134
20230411T105102 2.805280
20230411T105103 2.805156
20230411T105104 2.805267
20230411T105105 2.805263
20230411T105106 2.805556
20230411T105107 2.805622
20230411T105108 2.805639
20230411T105109 2.805414
20230411T105110 2.805464
20230411T105111 2.805507
20230411T105112 2.805520
20230411T105113 2.805387
20230411T105114 2.805268
20230411T105115 2.805583
20230411T105116 2.805804
20230411T105117 2.805663
20230411T105118 2.805867
20230411T105119 2.805664
20230411T105120 2.805670
20230411T105121 2.805680
20230411T105122 2.805748
20230411T105123 2.805603
20230411T105124 2.805483
20230411T105125 2.805555
20230411T105126 2.805943
20230411T105127 2.805810
20230411T105128 2.805905
20230411T105129 2.805835
20230411T105130 2.806065
20230411T105131 2.805991
20230411T105132 2.806124
20230411T105133 2.806137
20230411T105134 2.806130
20230411T105135 2.806236
20230411T105136 2.806027
20230411T105137 2.805985
20230411T105138 2.805983
20230411T105139 2.806006
20230411T105140 2.806228
20230411T105141 2.806168
20230411T105142 2.806134
20230411T105143 2.806111
20230411T105144 2.806035
20230411T105145 2.806077
20230411T105146 2.806265
20230411T105147 2.805779
20230411T105148 2.805892
20230411T105149 2.806058
20230411T105150 2.806237
20230411T105151 2.806306
20230411T105152 2.806850
20230411T105153 2.806334
20230411T105154 2.806647
20230411T105155 2.806200
20230411T105156 2.806182
20230411T105157 2.806419
20230411T105158 2.806186
20230411T105159 2.806497
20230411T105200 2.806817
20230411T105201 2.806256
20230411T105202 2.805657
20230411T105203 2.806458
20230411T105204 2.806303
20230411T105205 2.806483
20230411T105206 2.806285
20230411T105207 2.806548
20230411T105208 2.806453
20230411T105209 2.806474
20230411T105210 2.806302
20230411T105211 2.806470
20230411T105212 2.806701
20230411T105213 2.806730
20230411T105214 2.806821
20230411T105215 2.806541
20230411T105216 2.806599
20230411T105217 2.806449
20230411T105218 2.806627
20230411T105219 2.806870
20230411T105220 2.806419
20230411T105221 2.806836
20230411T105222 2.806338
20230411T105223 2.806294
20230411T105224 2.806246
20230411T105225 2.806257
20230411T105226 2.806581
20230411T105227 2.806866
20230411T105228 2.806578
20230411T105229 2.806729
20230411T105230 2.806725
20230411T105231 2.806728
20230411T105232 2.806814
20230411T105233 2.806483
20230411T105234 2.806742
20230411T105235 2.806776
20230411T105236 2.807180
20230411T105237 2.807244
20230411T105238 2.807114
20230411T105239 2.807356
20230411T105240 2.807485
20230411T105241 2.807345
20230411T105242 2.806947
20230411T105243 2.806994
20230411T105244 2.807435
20230411T105245 2.807340
20230411T105246 2.807444
20230411T105247 2.807601
20230411T105248 2.807743
20230411T105249 2.807641
20230411T105250 2.807786
20230411T105251 2.807773
20230411T105252 2.807429
20230411T105253 2.807491
20230411T105254 2.807836
20230411T105255 2.807924
20230411T105256 2.807742
20230411T105257 2.807577
20230411T105258 2.807576
20230411T105259 2.807632
20230411T105300 2.807874
20230411T105301 2.807965
20230411T105302 2.807971
20230411T105303 2.808349
20230411T105304 2.808325
20230411T105305 2.807849
20230411T105306 2.808236
20230411T105307 2.808369
20230411T105308 2.807986
20230411T105309 2.808022
20230411T105310 2.808320
20230411T105311 2.808320
20230411T105312 2.808198
20230411T105313 2.808276
20230411T105314 2.808408
20230411T105315 2.808482
20230411T105316 2.808680
20230411T105317 2.809097
20230411T105318 2.808820
20230411T105319 2.808596
20230411T105320 2.808856
20230411T105321 2.809251
20230411T105322 2.809155
20230411T105323 2.808847
20230411T105324 2.808824
20230411T105325 2.808700
20230411T105326 2.808685
20230411T105327 2.808996
20230411T105328 2.809216
20230411T105329 2.809140
20230411T105330 2.808938
20230411T105331 2.809346
20230411T105332 2.809135
20230411T105333 2.808971
20230411T105334 2.809384
20230411T105335 2.809337
20230411T105336 2.809344
20230411T105337 2.809092
20230411T105338 2.809116
20230411T105339 2.808856
20230411T105340 2.808998
20230411T105341 2.809208
20230411T105342 2.809421
20230411T105343 2.808967
20230411T105344 2.809040
20230411T105345 2.809116
20230411T105346 2.809282
20230411T105347 2.809353
20230411T105348 2.809766
20230411T105349 2.809640
20230411T105350 2.809986
20230411T105351 2.809718
20230411T105352 2.809853
20230411T105353 2.809851
20230411T105354 2.810133
20230411T105355 2.809960
20230411T105356 2.810118
20230411T105357 2.810123
20230411T105358 2.809835
20230411T105359 2.809714
20230411T105400 2.809679
20230411T105401 2.810074
20230411T105402 2.810025
20230411T105403 2.809936
20230411T105404 2.809764
20230411T105405 2.810046
20230411T105406 2.810167
20230411T105407 2.810182
20230411T105408 2.809994
20230411T105409 2.810170
20230411T105410 2.810502
20230411T105411 2.810348
20230411T105412 2.809917
20230411T105413 2.810385
20230411T105414 2.810234
20230411T105415 2.810450
20230411T105416 2.810474
20230411T105417 2.810653
20230411T105418 2.810684
20230411T105419 2.810519
20230411T105420 2.810748
20230411T105421 2.810522
20230411T105422 2.810610
20230411T105423 2.810896
20230411T105424 2.811137
20230411T105425 2.811008
20230411T105426 2.810953
20230411T105427 2.810659
20230411T105428 2.810486
20230411T105429 2.810536
20230411T105430 2.810416
20230411T105431 2.810944
20230411T105432 2.810742
20230411T105433 2.810779
20230411T105434 2.810532
20230411T105435 2.810412
20230411T105436 2.810757
20230411T105437 2.810736
20230411T105438 2.810726
20230411T105439 2.810570
20230411T105440 2.810792
20230411T105441 2.810559
20230411T105442 2.810909
20230411T105443 2.810682
20230411T105444 2.810900
20230411T105445 2.810893
20230411T105446 2.811292
20230411T105447 2.811068
20230411T105448 2.811275
20230411T105449 2.811132
20230411T105450 2.811463
20230411T105451 2.811482
20230411T105452 2.811448
20230411T105453 2.811345
20230411T105454 2.811233
20230411T105455 2.811299
20230411T105456 2.810980
20230411T105457 2.811206
20230411T105458 2.811371
20230411T105459 2.811548
20230411T105500 2.811432
20230411T105501 2.811539
20230411T105502 2.811525
20230411T105503 2.811383
20230411T105504 2.811614
20230411T105505 2.811432
20230411T105506 2.811713
20230411T105507 2.811339
20230411T105508 2.811557
20230411T105509 2.811686
20230411T105510 2.811864
20230411T105511 2.811625
20230411T105512 2.811451
20230411T105513 2.811583
20230411T105514 2.811771
20230411T105515 2.811592
20230411T105516 2.811635
20230411T105517 2.811767
20230411T105518 2.811509
20230411T105519 2.811857
20230411T105520 2.811983
20230411T105521 2.811634
20230411T105522 2.811694
20230411T105523 2.811626
20230411T105524 2.812011
20230411T105525 2.812230
20230411T105526 2.812220
20230411T105527 2.811768
20230411T105528 2.811771
20230411T105529 2.811753
20230411T105530 2.811850
20230411T105531 2.811956
20230411T105532 2.812024
20230411T105533 2.811508
20230411T105534 2.811692
20230411T105535 2.811588
20230411T105536 2.811579
20230411T105537 2.811936
20230411T105538 2.811746
20230411T105539 2.812054
20230411T105540 2.812121
20230411T105541 2.812286
20230411T105542 2.812545
20230411T105543 2.812181
20230411T105544 2.812428
20230411T105545 2.812708
20230411T105546 2.812638
20230411T105547 2.812227
20230411T105548 2.812441
20230411T105549 2.812851
20230411T105550 2.812639
20230411T105551 2.812661
20230411T105552 2.812349
20230411T105553 2.812350
20230411T105554 2.812677
20230411T105555 2.812363
20230411T105556 2.812472
20230411T105557 2.812615
20230411T105558 2.813233
20230411T105559 2.813162
20230411T105600 2.812736
20230411T105601 2.812563
20230411T105602 2.812754
20230411T105603 2.812861
20230411T105604 2.813116
20230411T105605 2.813190
20230411T105606 2.813304
20230411T105607 2.813130
20230411T105608 2.813077
20230411T105609 2.812900
20230411T105610 2.813393
20230411T105611 2.813189
20230411T105612 2.813544
20230411T105613 2.813365
20230411T105614 2.813406
20230411T105615 2.813450
20230411T105616 2.813468
20230411T105617 2.812757
20230411T105618 2.813281
20230411T105619 2.813141
20230411T105620 2.813209
20230411T105621 2.813051
20230411T105622 2.813060
20230411T105623 2.813127
20230411T105624 2.813703
20230411T105625 2.813447
20230411T105626 2.813224
20230411T105627 2.813231
20230411T105628 2.813314
20230411T105629 2.813051
20230411T105630 2.813676
20230411T105631 2.813640
20230411T105632 2.813723
20230411T105633 2.814136
20230411T105634 2.813504
20230411T105635 2.814082
20230411T105636 2.813713
20230411T105637 2.813410
20230411T105638 2.813645
20230411T105639 2.813723
20230411T105640 2.813801
20230411T105641 2.813700
20230411T105642 2.813956
20230411T105643 2.813669
20230411T105644 2.813734
20230411T105645 2.813909
20230411T105646 2.814102
20230411T105647 2.813615
20230411T105648 2.813743
20230411T105649 2.813824
20230411T105650 2.813633
20230411T105651 2.813762
20230411T105652 2.813677
20230411T105653 2.813606
20230411T105654 2.813605
20230411T105655 2.813605
20230411T105656 2.813904
20230411T105657 2.814024
20230411T105658 2.814059
20230411T105659 2.813392
20230411T105700 2.813483
20230411T105701 2.813953
20230411T105702 2.814122
20230411T105703 2.814463
20230411T105704 2.814140
20230411T105705 2.813923
20230411T105706 2.813649
20230411T105707 2.814140
20230411T105708 2.814715
20230411T105709 2.814209
20230411T105710 2.814522
20230411T105711 2.814552
20230411T105712 2.814419
20230411T105713 2.814293
20230411T105714 2.814354
20230411T105715 2.814645
20230411T105716 2.814842
20230411T105717 2.814642
20230411T105718 2.814947
20230411T105719 2.814840
20230411T105720 2.814942
20230411T105721 2.814374
20230411T105722 2.814837
20230411T105723 2.814518
20230411T105724 2.814592
20230411T105725 2.814201
20230411T105726 2.814187
20230411T105727 2.814169
20230411T105728 2.814504
20230411T105729 2.814308
20230411T105730 2.814751
20230411T105731 2.814651
20230411T105732 2.814871
20230411T105733 2.814943
20230411T105734 2.814829
20230411T105735 2.815014
20230411T105736 2.814886
20230411T105737 2.814651
20230411T105738 2.814405
20230411T105739 2.814951
20230411T105740 2.814725
20230411T105741 2.815041
20230411T105742 2.815148
20230411T105743 2.814780
20230411T105744 2.815111
20230411T105745 2.815118
20230411T105746 2.815138
20230411T105747 2.815263
20230411T105748 2.815318
20230411T105749 2.814947
20230411T105750 2.815373
20230411T105751 2.815198
20230411T105752 2.815138
20230411T105753 2.815460
20230411T105754 2.815597
20230411T105755 2.815787
20230411T105756 2.815753
20230411T105757 2.815285
20230411T105758 2.815076
20230411T105759 2.815058
20230411T105800 2.815228
20230411T105801 2.816053
20230411T105802 2.815568
20230411T105803 2.815792
20230411T105804 2.815511
20230411T105805 2.815543
20230411T105806 2.815626
20230411T105807 2.815685
20230411T105808 2.815517
20230411T105809 2.815546
20230411T105810 2.815595
20230411T105811 2.815850
20230411T105812 2.815810
20230411T105813 2.815544
20230411T105814 2.815703
20230411T105815 2.815960
20230411T105816 2.815934
20230411T105817 2.815886
20230411T105818 2.815933
20230411T105819 2.815895
20230411T105820 2.816421
20230411T105821 2.815999
20230411T105822 2.816102
20230411T105823 2.816486
