Time Value
20230412T093430 1.709021
20230412T093431 1.708742
20230412T093432 1.709070
20230412T093433 1.708958
20230412T093434 1.709294
20230412T093435 1.709234
20230412T093436 1.709327
20230412T093437 1.709550
20230412T093438 1.709750
20230412T093439 1.709816
20230412T093440 1.709934
20230412T093441 1.709560
20230412T093442 1.709707
20230412T093443 1.709540
20230412T093444 1.709871
20230412T093445 1.709920
20230412T093446 1.709777
20230412T093447 1.709973
20230412T093448 1.710123
20230412T093449 1.710094
20230412T093450 1.710067
20230412T093451 1.710154
20230412T093452 1.710245
20230412T093453 1.710207
20230412T093454 1.710353
20230412T093455 1.710054
20230412T093456 1.709969
20230412T093457 1.710127
20230412T093458 1.710243
20230412T093459 1.710224
20230412T093500 1.710342
20230412T093501 1.710440
20230412T093502 1.710234
20230412T093503 1.710509
20230412T093504 1.710586
20230412T093505 1.710856
20230412T093506 1.710575
20230412T093507 1.710722
20230412T093508 1.710799
20230412T093509 1.710953
20230412T093510 1.711052
20230412T093511 1.711335
20230412T093512 1.711564
20230412T093513 1.711203
20230412T093514 1.711198
20230412T093515 1.711129
20230412T093516 1.711151
20230412T093517 1.711034
20230412T093518 1.711390
20230412T093519 1.711220
20230412T093520 1.711385
20230412T093521 1.711397
20230412T093522 1.711837
20230412T093523 1.711620
20230412T093524 1.711860
20230412T093525 1.711772
20230412T093526 1.712002
20230412T093527 1.712015
20230412T093528 1.712233
20230412T093529 1.712269
20230412T093530 1.712123
20230412T093531 1.712119
20230412T093532 1.712123
20230412T093533 1.712470
20230412T093534 1.712488
20230412T093535 1.712481
20230412T093536 1.712576
20230412T093537 1.712128
20230412T093538 1.711989
20230412T093539 1.711831
20230412T093540 1.712080
20230412T093541 1.711855
20230412T093542 1.712008
20230412T093543 1.712100
20230412T093544 1.712162
20230412T093545 1.712246
20230412T093546 1.712648
20230412T093547 1.712299
20230412T093548 1.712904
20230412T093549 1.712868
20230412T093550 1.713128
20230412T093551 1.712988
20230412T093552 1.713402
20230412T093553 1.713084
20230412T093554 1.713481
20230412T093555 1.713376
20230412T093556 1.713558
20230412T093557 1.713304
20230412T093558 1.713686
20230412T093559 1.713412
20230412T093600 1.713979
20230412T093601 1.713692
20230412T093602 1.713765
20230412T093603 1.713890
20230412T093604 1.714038
20230412T093605 1.713736
20230412T093606 1.713704
20230412T093607 1.713437
20230412T093608 1.713521
20230412T093609 1.714041
20230412T093610 1.714405
20230412T093611 1.714507
20230412T093612 1.714130
20230412T093613 1.714359
20230412T093614 1.714540
20230412T093615 1.714376
20230412T093616 1.714217
20230412T093617 1.714701
20230412T093618 1.714637
20230412T093619 1.714766
20230412T093620 1.714019
20230412T093621 1.714425
20230412T093622 1.714927
20230412T093623 1.715181
20230412T093624 1.715667
20230412T093625 1.715687
20230412T093626 1.715971
20230412T093627 1.716295
20230412T093628 1.716256
20230412T093629 1.716642
20230412T093630 1.716477
20230412T093631 1.716789
20230412T093632 1.716660
20230412T093633 1.716894
20230412T093634 1.716974
20230412T093635 1.716903
20230412T093636 1.717073
20230412T093637 1.717044
20230412T093638 1.717098
20230412T093639 1.716829
20230412T093640 1.716838
20230412T093641 1.716272
20230412T093642 1.717206
20230412T093643 1.717019
20230412T093644 1.717540
20230412T093645 1.717429
20230412T093646 1.717631
20230412T093647 1.717618
20230412T093648 1.717915
20230412T093649 1.717900
20230412T093650 1.717872
20230412T093651 1.718117
20230412T093652 1.718330
20230412T093653 1.718556
20230412T093654 1.718889
20230412T093655 1.718130
20230412T093656 1.718279
20230412T093657 1.718028
20230412T093658 1.718347
20230412T093659 1.718350
20230412T093700 1.718319
20230412T093701 1.718177
20230412T093702 1.718228
20230412T093703 1.718281
20230412T093704 1.718356
20230412T093705 1.718744
20230412T093706 1.718708
20230412T093707 1.718783
20230412T093708 1.718565
20230412T093709 1.718956
20230412T093710 1.719272
20230412T093711 1.719048
20230412T093712 1.719181
20230412T093713 1.719250
20230412T093714 1.719116
20230412T093715 1.718839
20230412T093716 1.719077
20230412T093717 1.719219
20230412T093718 1.718992
20230412T093719 1.719257
20230412T093720 1.718966
20230412T093721 1.719192
20230412T093722 1.719503
20230412T093723 1.719075
20230412T093724 1.719241
20230412T093725 1.719517
20230412T093726 1.719348
20230412T093727 1.719498
20230412T093728 1.719623
20230412T093729 1.719515
20230412T093730 1.719530
20230412T093731 1.719604
20230412T093732 1.719583
20230412T093733 1.719355
20230412T093734 1.720080
20230412T093735 1.719696
20230412T093736 1.719599
20230412T093737 1.719452
20230412T093738 1.719856
20230412T093739 1.719538
20230412T093740 1.719480
20230412T093741 1.719386
20230412T093742 1.718810
20230412T093743 1.719492
20230412T093744 1.719717
20230412T093745 1.719708
20230412T093746 1.719391
20230412T093747 1.719746
20230412T093748 1.719299
20230412T093749 1.719138
20230412T093750 1.718973
20230412T093751 1.719463
20230412T093752 1.719265
20230412T093753 1.719724
20230412T093754 1.720034
20230412T093755 1.719932
20230412T093756 1.720262
20230412T093757 1.720422
20230412T093758 1.720116
20230412T093759 1.719951
20230412T093800 1.720022
20230412T093801 1.719262
20230412T093802 1.718708
20230412T093803 1.718608
20230412T093804 1.718872
20230412T093805 1.719094
20230412T093806 1.719187
20230412T093807 1.719083
20230412T093808 1.718930
20230412T093809 1.718906
20230412T093810 1.718850
20230412T093811 1.718778
20230412T093812 1.718895
20230412T093813 1.718904
20230412T093814 1.718932
20230412T093815 1.719342
20230412T093816 1.719265
20230412T093817 1.719190
20230412T093818 1.719205
20230412T093819 1.719507
20230412T093820 1.719462
20230412T093821 1.719566
20230412T093822 1.719637
20230412T093823 1.719485
20230412T093824 1.719778
20230412T093825 1.719595
20230412T093826 1.719418
20230412T093827 1.719317
20230412T093828 1.719656
20230412T093829 1.719684
20230412T093830 1.719485
20230412T093831 1.719810
20230412T093832 1.719871
20230412T093833 1.719699
20230412T093834 1.719511
20230412T093835 1.719656
20230412T093836 1.719492
20230412T093837 1.719701
20230412T093838 1.719670
20230412T093839 1.719752
20230412T093840 1.719551
20230412T093841 1.719650
20230412T093842 1.719791
20230412T093843 1.719702
20230412T093844 1.719677
20230412T093845 1.719475
20230412T093846 1.719480
20230412T093847 1.719381
20230412T093848 1.719646
20230412T093849 1.719529
20230412T093850 1.719465
20230412T093851 1.719528
20230412T093852 1.719547
20230412T093853 1.719534
20230412T093854 1.719569
20230412T093855 1.719728
20230412T093856 1.719328
20230412T093857 1.719437
20230412T093858 1.719645
20230412T093859 1.719677
20230412T093900 1.719498
20230412T093901 1.719508
20230412T093902 1.719076
20230412T093903 1.719428
20230412T093904 1.719292
20230412T093905 1.719297
20230412T093906 1.719550
20230412T093907 1.719476
20230412T093908 1.719790
20230412T093909 1.719728
20230412T093910 1.719406
20230412T093911 1.719623
20230412T093912 1.719450
20230412T093913 1.719730
20230412T093914 1.719729
20230412T093915 1.720009
20230412T093916 1.719512
20230412T093917 1.719751
20230412T093918 1.719627
20230412T093919 1.719925
20230412T093920 1.719782
20230412T093921 1.720013
20230412T093922 1.719680
20230412T093923 1.719813
20230412T093924 1.719748
20230412T093925 1.719794
20230412T093926 1.719848
20230412T093927 1.719893
20230412T093928 1.719666
20230412T093929 1.719677
20230412T093930 1.719499
20230412T093931 1.719619
20230412T093932 1.719788
20230412T093933 1.719773
20230412T093934 1.719596
20230412T093935 1.719920
20230412T093936 1.720027
20230412T093937 1.719877
20230412T093938 1.719705
20230412T093939 1.719676
20230412T093940 1.719688
20230412T093941 1.719729
20230412T093942 1.719667
20230412T093943 1.719743
20230412T093944 1.719888
20230412T093945 1.719645
20230412T093946 1.719468
20230412T093947 1.719604
20230412T093948 1.719701
20230412T093949 1.719707
20230412T093950 1.719823
20230412T093951 1.719834
20230412T093952 1.719548
20230412T093953 1.719533
20230412T093954 1.719961
20230412T093955 1.719703
20230412T093956 1.719703
20230412T093957 1.719652
20230412T093958 1.719754
20230412T093959 1.719856
20230412T094000 1.720176
20230412T094001 1.720247
20230412T094002 1.719826
20230412T094003 1.719862
20230412T094004 1.719875
20230412T094005 1.719812
20230412T094006 1.719496
20230412T094007 1.719803
20230412T094008 1.719512
20230412T094009 1.719808
20230412T094010 1.719925
20230412T094011 1.719874
20230412T094012 1.719794
20230412T094013 1.719614
20230412T094014 1.719857
20230412T094015 1.719714
20230412T094016 1.719879
20230412T094017 1.720052
20230412T094018 1.719965
20230412T094019 1.719848
20230412T094020 1.720062
20230412T094021 1.719906
20230412T094022 1.720137
20230412T094023 1.720243
20230412T094024 1.719967
20230412T094025 1.720049
20230412T094026 1.720423
20230412T094027 1.720267
20230412T094028 1.720232
20230412T094029 1.720021
20230412T094030 1.720068
20230412T094031 1.720111
20230412T094032 1.720068
20230412T094033 1.719950
20230412T094034 1.720014
20230412T094035 1.720108
20230412T094036 1.720038
20230412T094037 1.720005
20230412T094038 1.719992
20230412T094039 1.719986
20230412T094040 1.720018
20230412T094041 1.720103
20230412T094042 1.719856
20230412T094043 1.720139
20230412T094044 1.719803
20230412T094045 1.720132
20230412T094046 1.719760
20230412T094047 1.719761
20230412T094048 1.719759
20230412T094049 1.720549
20230412T094050 1.720358
20230412T094051 1.719889
20230412T094052 1.720185
20230412T094053 1.720094
20230412T094054 1.720111
20230412T094055 1.720235
20230412T094056 1.720470
20230412T094057 1.720392
20230412T094058 1.720519
20230412T094059 1.720241
20230412T094100 1.720560
20230412T094101 1.720368
20230412T094102 1.720159
20230412T094103 1.720368
20230412T094104 1.720156
20230412T094105 1.720004
20230412T094106 1.719979
20230412T094107 1.720363
20230412T094108 1.720410
20230412T094109 1.720288
20230412T094110 1.720343
20230412T094111 1.720484
20230412T094112 1.720227
20230412T094113 1.720296
20230412T094114 1.720147
20230412T094115 1.720365
20230412T094116 1.720160
20230412T094117 1.720013
20230412T094118 1.720345
20230412T094119 1.720007
20230412T094120 1.719991
20230412T094121 1.720192
20230412T094122 1.719981
20230412T094123 1.720319
20230412T094124 1.720087
20230412T094125 1.720480
20230412T094126 1.720367
20230412T094127 1.720413
20230412T094128 1.720533
20230412T094129 1.720475
20230412T094130 1.720527
20230412T094131 1.720852
20230412T094132 1.720494
20230412T094133 1.720629
20230412T094134 1.720552
20230412T094135 1.720636
20230412T094136 1.720613
20230412T094137 1.720576
20230412T094138 1.720798
20230412T094139 1.720928
20230412T094140 1.720761
20230412T094141 1.720755
20230412T094142 1.720894
20230412T094143 1.721132
20230412T094144 1.720967
20230412T094145 1.721271
20230412T094146 1.721124
20230412T094147 1.721088
20230412T094148 1.720924
20230412T094149 1.720875
20230412T094150 1.721004
20230412T094151 1.721088
20230412T094152 1.721363
20230412T094153 1.721125
20230412T094154 1.721031
20230412T094155 1.720983
20230412T094156 1.721109
20230412T094157 1.721158
20230412T094158 1.721355
20230412T094159 1.721119
20230412T094200 1.720924
20230412T094201 1.720961
20230412T094202 1.720881
20230412T094203 1.720853
20230412T094204 1.721132
20230412T094205 1.721192
20230412T094206 1.721008
20230412T094207 1.721399
20230412T094208 1.721101
20230412T094209 1.721404
20230412T094210 1.721270
20230412T094211 1.721229
20230412T094212 1.721536
20230412T094213 1.721407
20230412T094214 1.721492
20230412T094215 1.721750
20230412T094216 1.721506
20230412T094217 1.721692
20230412T094218 1.721711
20230412T094219 1.721989
20230412T094220 1.721612
20230412T094221 1.721968
20230412T094222 1.721978
20230412T094223 1.722149
20230412T094224 1.722153
20230412T094225 1.721710
20230412T094226 1.721968
20230412T094227 1.722248
20230412T094228 1.721891
20230412T094229 1.722434
20230412T094230 1.722181
20230412T094231 1.722234
20230412T094232 1.722082
20230412T094233 1.722513
20230412T094234 1.722364
20230412T094235 1.722575
20230412T094236 1.722260
20230412T094237 1.722473
20230412T094238 1.722451
20230412T094239 1.722359
20230412T094240 1.722217
20230412T094241 1.722376
20230412T094242 1.722511
20230412T094243 1.722224
20230412T094244 1.722135
20230412T094245 1.722447
20230412T094246 1.722607
20230412T094247 1.722270
20230412T094248 1.722648
20230412T094249 1.722686
20230412T094250 1.722518
20230412T094251 1.722834
20230412T094252 1.723077
20230412T094253 1.722764
20230412T094254 1.722882
20230412T094255 1.723127
20230412T094256 1.723132
20230412T094257 1.723366
20230412T094258 1.723253
20230412T094259 1.723251
20230412T094300 1.723326
20230412T094301 1.723242
20230412T094302 1.723305
20230412T094303 1.723203
20230412T094304 1.723469
20230412T094305 1.723878
20230412T094306 1.723633
20230412T094307 1.723710
20230412T094308 1.723511
20230412T094309 1.723678
20230412T094310 1.724020
20230412T094311 1.723762
20230412T094312 1.723825
20230412T094313 1.723879
20230412T094314 1.724105
20230412T094315 1.723950
20230412T094316 1.724326
20230412T094317 1.724192
20230412T094318 1.724090
20230412T094319 1.724097
20230412T094320 1.724140
20230412T094321 1.724288
20230412T094322 1.724001
20230412T094323 1.724104
20230412T094324 1.724355
20230412T094325 1.724072
20230412T094326 1.724265
20230412T094327 1.724313
20230412T094328 1.724661
20230412T094329 1.724539
20230412T094330 1.724810
20230412T094331 1.724474
20230412T094332 1.724832
20230412T094333 1.724792
20230412T094334 1.724905
20230412T094335 1.724988
20230412T094336 1.724634
20230412T094337 1.725139
20230412T094338 1.724730
20230412T094339 1.724651
20230412T094340 1.725207
20230412T094341 1.724775
20230412T094342 1.725287
20230412T094343 1.725272
20230412T094344 1.725042
20230412T094345 1.725276
20230412T094346 1.725130
20230412T094347 1.725735
20230412T094348 1.725363
20230412T094349 1.725390
20230412T094350 1.725580
20230412T094351 1.725703
20230412T094352 1.725707
20230412T094353 1.725549
20230412T094354 1.725784
20230412T094355 1.725492
20230412T094356 1.725861
20230412T094357 1.725912
20230412T094358 1.725643
