Time Value
20230427T183209 1.743137
20230427T183210 1.742517
20230427T183211 1.743204
20230427T183212 1.742524
20230427T183213 1.743081
20230427T183214 1.742693
20230427T183215 1.743670
20230427T183216 1.742656
20230427T183217 1.743159
20230427T183218 1.742763
20230427T183219 1.743158
20230427T183220 1.742648
20230427T183221 1.743228
20230427T183222 1.742794
20230427T183223 1.743032
20230427T183224 1.742067
20230427T183225 1.743378
20230427T183226 1.742686
20230427T183227 1.743191
20230427T183228 1.742745
20230427T183229 1.743318
20230427T183230 1.742803
20230427T183231 1.742987
20230427T183232 1.742541
20230427T183233 1.743067
20230427T183234 1.742648
20230427T183235 1.743074
20230427T183236 1.743031
20230427T183237 1.743159
20230427T183238 1.742778
20230427T183239 1.743156
20230427T183240 1.742946
20230427T183241 1.743081
20230427T183242 1.742862
20230427T183243 1.743212
20230427T183244 1.742750
20230427T183245 1.742853
20230427T183246 1.742785
20230427T183247 1.742992
20230427T183248 1.742746
20230427T183249 1.743061
20230427T183250 1.743035
20230427T183251 1.742937
20230427T183252 1.743061
20230427T183253 1.743040
20230427T183254 1.742834
20230427T183255 1.743356
20230427T183256 1.743114
20230427T183257 1.743514
20230427T183258 1.743461
20230427T183259 1.743333
20230427T183300 1.742896
20230427T183301 1.743267
20230427T183302 1.743009
20230427T183303 1.743183
20230427T183304 1.743257
20230427T183305 1.743490
20230427T183306 1.743221
20230427T183307 1.743454
20230427T183308 1.743395
20230427T183309 1.743458
20230427T183310 1.743284
20230427T183311 1.743262
20230427T183312 1.743080
20230427T183313 1.743279
20230427T183314 1.743356
20230427T183315 1.743259
20230427T183316 1.743268
20230427T183317 1.743208
20230427T183318 1.743297
20230427T183319 1.743132
20230427T183320 1.743448
20230427T183321 1.742893
20230427T183322 1.743321
20230427T183323 1.743339
20230427T183324 1.743318
20230427T183325 1.742902
20230427T183326 1.743570
20230427T183327 1.743238
20230427T183328 1.743705
20230427T183329 1.743386
20230427T183330 1.743090
20230427T183331 1.743077
20230427T183332 1.743318
20230427T183333 1.743108
20230427T183334 1.743311
20230427T183335 1.743145
20230427T183336 1.743640
20230427T183337 1.743407
20230427T183338 1.743736
20230427T183339 1.743449
20230427T183340 1.743629
20230427T183341 1.743319
20230427T183342 1.743515
20230427T183343 1.743240
20230427T183344 1.743310
20230427T183345 1.743372
20230427T183346 1.743167
20230427T183347 1.743608
20230427T183348 1.743549
20230427T183349 1.743693
20230427T183350 1.743643
20230427T183351 1.742987
20230427T183352 1.743490
20230427T183353 1.743088
20230427T183354 1.743268
20230427T183355 1.743032
20230427T183356 1.743315
20230427T183357 1.743145
20230427T183358 1.743403
20230427T183359 1.743243
20230427T183400 1.743307
20230427T183401 1.743213
20230427T183402 1.743515
20230427T183403 1.743629
20230427T183404 1.743267
20230427T183405 1.743027
20230427T183406 1.743207
20230427T183407 1.743222
20230427T183408 1.743306
20230427T183409 1.743096
20230427T183410 1.743463
20230427T183411 1.743527
20230427T183412 1.742990
20230427T183413 1.743484
20230427T183414 1.743519
20230427T183415 1.743223
20230427T183416 1.743080
20230427T183417 1.743369
20230427T183418 1.743378
20230427T183419 1.743254
20230427T183420 1.743567
20230427T183421 1.743234
20230427T183422 1.742929
20230427T183423 1.743008
20230427T183424 1.743290
20230427T183425 1.743030
20230427T183426 1.743142
20230427T183427 1.742883
20230427T183428 1.743194
20230427T183429 1.743228
20230427T183430 1.742782
20230427T183431 1.743098
20230427T183432 1.742823
20230427T183433 1.743098
20230427T183434 1.743213
20230427T183435 1.743089
20230427T183436 1.743097
20230427T183437 1.743271
20230427T183438 1.743472
20230427T183439 1.743222
20230427T183440 1.742990
20230427T183441 1.743487
20230427T183442 1.743214
20230427T183443 1.743256
20230427T183444 1.743106
20230427T183445 1.742796
20230427T183446 1.743337
20230427T183447 1.743391
20230427T183448 1.743381
20230427T183449 1.743275
20230427T183450 1.743456
20230427T183451 1.743481
20230427T183452 1.743132
20230427T183453 1.743367
20230427T183454 1.743099
20230427T183455 1.743077
20230427T183456 1.742787
20230427T183457 1.743247
20230427T183458 1.743287
20230427T183459 1.743214
20230427T183500 1.743217
20230427T183501 1.743382
20230427T183502 1.742729
20230427T183503 1.743201
20230427T183504 1.743254
20230427T183505 1.743034
20230427T183506 1.743036
20230427T183507 1.743293
20230427T183508 1.743127
20230427T183509 1.743431
20230427T183510 1.743396
20230427T183511 1.743419
20230427T183512 1.743245
20230427T183513 1.743075
20230427T183514 1.743338
20230427T183515 1.743089
20230427T183516 1.743239
20230427T183517 1.743262
20230427T183518 1.743456
20230427T183519 1.743613
20230427T183520 1.743450
20230427T183521 1.743265
20230427T183522 1.743414
20230427T183523 1.743261
20230427T183524 1.743138
20230427T183525 1.742819
20230427T183526 1.743165
20230427T183527 1.743005
20230427T183528 1.743222
20230427T183529 1.743009
20230427T183530 1.743141
20230427T183531 1.743207
20230427T183532 1.743268
20230427T183533 1.743565
20230427T183534 1.743492
20230427T183535 1.743581
20230427T183536 1.743275
20230427T183537 1.743341
20230427T183538 1.743256
20230427T183539 1.743595
20230427T183540 1.743351
20230427T183541 1.743316
20230427T183542 1.743217
20230427T183543 1.743278
20230427T183544 1.743316
20230427T183545 1.743467
20230427T183546 1.743447
20230427T183547 1.743241
20230427T183548 1.743880
20230427T183549 1.743249
20230427T183550 1.743488
20230427T183551 1.743688
20230427T183552 1.743439
20230427T183553 1.743441
20230427T183554 1.743296
20230427T183555 1.743274
20230427T183556 1.743661
20230427T183557 1.743519
20230427T183558 1.743346
20230427T183559 1.743348
20230427T183600 1.743521
20230427T183601 1.743787
20230427T183602 1.743377
20230427T183603 1.743937
20230427T183604 1.743636
20230427T183605 1.743418
20230427T183606 1.743466
20230427T183607 1.743751
20230427T183608 1.743818
20230427T183609 1.743302
20230427T183610 1.743485
20230427T183611 1.743679
20230427T183612 1.743969
20230427T183613 1.743515
20230427T183614 1.743505
20230427T183615 1.743307
20230427T183616 1.743787
20230427T183617 1.743572
20230427T183618 1.743435
20230427T183619 1.743618
20230427T183620 1.743711
20230427T183621 1.743621
20230427T183622 1.743613
20230427T183623 1.743709
20230427T183624 1.743689
20230427T183625 1.743696
20230427T183626 1.743850
20230427T183627 1.743862
20230427T183628 1.743643
20230427T183629 1.743644
20230427T183630 1.743671
20230427T183631 1.744076
20230427T183632 1.743609
20230427T183633 1.743515
20230427T183634 1.743843
20230427T183635 1.743981
20230427T183636 1.743936
20230427T183637 1.743687
20230427T183638 1.743807
20230427T183639 1.743874
20230427T183640 1.743697
20230427T183641 1.743569
20230427T183642 1.743799
20230427T183643 1.744138
20230427T183644 1.743825
20230427T183645 1.743936
20230427T183646 1.744163
20230427T183647 1.743841
20230427T183648 1.743773
20230427T183649 1.743852
20230427T183650 1.743687
20230427T183651 1.743740
20230427T183652 1.743876
20230427T183653 1.743745
20230427T183654 1.743718
20230427T183655 1.743481
20230427T183656 1.743840
20230427T183657 1.743715
20230427T183658 1.743848
20230427T183659 1.743769
20230427T183700 1.743893
20230427T183701 1.743711
20230427T183702 1.744007
20230427T183703 1.743761
20230427T183704 1.743770
20230427T183705 1.744021
20230427T183706 1.744004
20230427T183707 1.744061
20230427T183708 1.744133
20230427T183709 1.744013
20230427T183710 1.744014
20230427T183711 1.744272
20230427T183712 1.744084
20230427T183713 1.743822
20230427T183714 1.743619
20230427T183715 1.743983
20230427T183716 1.743804
20230427T183717 1.744083
20230427T183718 1.744001
20230427T183719 1.744096
20230427T183720 1.744085
20230427T183721 1.743914
20230427T183722 1.744097
20230427T183723 1.744150
20230427T183724 1.744154
20230427T183725 1.744226
20230427T183726 1.744294
20230427T183727 1.744194
20230427T183728 1.743894
20230427T183729 1.744062
20230427T183730 1.743950
20230427T183731 1.744151
20230427T183732 1.744248
20230427T183733 1.744221
20230427T183734 1.744484
20230427T183735 1.744164
20230427T183736 1.744392
20230427T183737 1.744293
20230427T183738 1.744315
20230427T183739 1.744142
20230427T183740 1.744003
20230427T183741 1.744221
20230427T183742 1.744467
20230427T183743 1.744420
20230427T183744 1.744392
20230427T183745 1.744152
20230427T183746 1.744657
20230427T183747 1.744417
20230427T183748 1.743954
20230427T183749 1.744430
20230427T183750 1.744297
20230427T183751 1.744096
20230427T183752 1.744156
20230427T183753 1.744334
20230427T183754 1.744109
20230427T183755 1.744238
20230427T183756 1.744223
20230427T183757 1.744230
20230427T183758 1.744434
20230427T183759 1.743898
20230427T183800 1.743826
20230427T183801 1.744143
20230427T183802 1.743874
20230427T183803 1.744189
20230427T183804 1.743945
20230427T183805 1.744261
20230427T183806 1.744114
20230427T183807 1.744288
20230427T183808 1.744125
20230427T183809 1.744252
20230427T183810 1.744129
20230427T183811 1.743998
20230427T183812 1.744243
20230427T183813 1.744120
20230427T183814 1.744105
20230427T183815 1.744275
20230427T183816 1.744003
20230427T183817 1.744180
20230427T183818 1.744315
20230427T183819 1.744200
20230427T183820 1.744274
20230427T183821 1.744254
20230427T183822 1.744107
20230427T183823 1.744261
20230427T183824 1.744203
20230427T183825 1.744075
20230427T183826 1.744431
20230427T183827 1.744594
20230427T183828 1.744380
20230427T183829 1.743960
20230427T183830 1.744032
20230427T183831 1.744151
20230427T183832 1.744245
20230427T183833 1.744074
20230427T183834 1.744155
20230427T183835 1.744227
20230427T183836 1.744211
20230427T183837 1.744301
20230427T183838 1.743938
20230427T183839 1.744133
20230427T183840 1.743798
20230427T183841 1.744124
20230427T183842 1.744063
20230427T183843 1.744167
20230427T183844 1.744167
20230427T183845 1.744274
20230427T183846 1.744118
20230427T183847 1.744008
20230427T183848 1.744181
20230427T183849 1.744096
20230427T183850 1.744467
20230427T183851 1.743969
20230427T183852 1.744358
20230427T183853 1.744154
20230427T183854 1.743869
20230427T183855 1.743976
20230427T183856 1.744411
20230427T183857 1.744332
20230427T183858 1.743946
20230427T183859 1.744146
20230427T183900 1.744085
20230427T183901 1.744352
20230427T183902 1.744107
20230427T183903 1.744078
20230427T183904 1.744143
20230427T183905 1.744154
20230427T183906 1.743826
20230427T183907 1.744121
20230427T183908 1.744316
20230427T183909 1.744129
20230427T183910 1.744425
20230427T183911 1.744407
20230427T183912 1.744492
20230427T183913 1.744408
20230427T183914 1.744341
20230427T183915 1.744183
20230427T183916 1.743981
20230427T183917 1.743812
20230427T183918 1.743969
20230427T183919 1.743958
20230427T183920 1.744239
20230427T183921 1.744116
20230427T183922 1.743958
20230427T183923 1.743832
20230427T183924 1.744081
20230427T183925 1.744367
20230427T183926 1.744081
20230427T183927 1.744078
20230427T183928 1.744092
20230427T183929 1.744192
20230427T183930 1.744217
20230427T183931 1.744060
20230427T183932 1.743761
20230427T183933 1.744084
20230427T183934 1.744190
20230427T183935 1.744032
20230427T183936 1.744190
20230427T183937 1.744325
20230427T183938 1.744057
20230427T183939 1.744127
20230427T183940 1.744129
20230427T183941 1.743894
20230427T183942 1.743685
20230427T183943 1.743763
20230427T183944 1.744143
20230427T183945 1.744137
20230427T183946 1.744214
20230427T183947 1.744018
20230427T183948 1.744252
20230427T183949 1.744030
20230427T183950 1.744043
20230427T183951 1.744200
20230427T183952 1.744060
20230427T183953 1.744292
20230427T183954 1.744205
20230427T183955 1.743854
20230427T183956 1.744146
20230427T183957 1.743897
20230427T183958 1.744276
20230427T183959 1.743805
20230427T184000 1.744074
20230427T184001 1.743947
20230427T184002 1.743986
20230427T184003 1.744052
20230427T184004 1.744074
20230427T184005 1.743830
20230427T184006 1.743932
20230427T184007 1.744018
20230427T184008 1.743718
20230427T184009 1.743661
20230427T184010 1.743949
20230427T184011 1.744097
20230427T184012 1.744097
20230427T184013 1.743889
20230427T184014 1.743941
20230427T184015 1.744081
20230427T184016 1.744051
20230427T184017 1.744152
20230427T184018 1.744063
20230427T184019 1.744127
20230427T184020 1.744169
20230427T184021 1.744214
20230427T184022 1.744076
20230427T184023 1.744060
20230427T184024 1.744226
20230427T184025 1.744084
20230427T184026 1.743977
20230427T184027 1.743672
20230427T184028 1.743816
20230427T184029 1.743981
20230427T184030 1.743768
20230427T184031 1.743738
20230427T184032 1.744154
20230427T184033 1.744066
20230427T184034 1.744115
20230427T184035 1.743786
20230427T184036 1.743836
20230427T184037 1.743790
20230427T184038 1.743783
20230427T184039 1.743621
20230427T184040 1.743840
20230427T184041 1.743654
20230427T184042 1.743795
20230427T184043 1.743863
20230427T184044 1.744054
20230427T184045 1.743898
20230427T184046 1.743838
20230427T184047 1.743386
20230427T184048 1.743909
20230427T184049 1.743752
20230427T184050 1.743630
20230427T184051 1.743768
20230427T184052 1.744001
20230427T184053 1.743714
20230427T184054 1.743667
20230427T184055 1.743617
20230427T184056 1.743858
20230427T184057 1.743777
20230427T184058 1.743738
20230427T184059 1.743551
20230427T184100 1.743737
20230427T184101 1.743676
20230427T184102 1.743579
20230427T184103 1.743847
20230427T184104 1.743758
20230427T184105 1.743693
20230427T184106 1.743461
20230427T184107 1.743705
20230427T184108 1.743413
20230427T184109 1.743487
20230427T184110 1.743443
20230427T184111 1.743510
20230427T184112 1.743368
20230427T184113 1.743639
20230427T184114 1.743457
20230427T184115 1.743515
20230427T184116 1.743529
20230427T184117 1.743458
20230427T184118 1.743139
20230427T184119 1.743199
20230427T184120 1.743549
20230427T184121 1.743228
20230427T184122 1.743262
20230427T184123 1.743143
20230427T184124 1.743187
20230427T184125 1.743296
20230427T184126 1.743343
20230427T184127 1.743405
20230427T184128 1.743325
20230427T184129 1.743294
20230427T184130 1.743377
20230427T184131 1.743225
20230427T184132 1.743361
20230427T184133 1.743674
20230427T184134 1.743444
20230427T184135 1.743364
20230427T184136 1.743341
20230427T184137 1.743374
20230427T184138 1.743236
20230427T184139 1.743218
20230427T184140 1.743116
20230427T184141 1.743203
20230427T184142 1.743367
20230427T184143 1.743200
20230427T184144 1.743546
20230427T184145 1.743167
20230427T184146 1.743490
20230427T184147 1.743407
20230427T184148 1.743337
20230427T184149 1.743434
20230427T184150 1.743249
20230427T184151 1.743105
20230427T184152 1.743279
20230427T184153 1.743301
20230427T184154 1.743283
20230427T184155 1.742967
20230427T184156 1.743201
20230427T184157 1.743278
20230427T184158 1.743085
20230427T184159 1.743177
20230427T184200 1.743484
20230427T184201 1.743240
20230427T184202 1.743456
20230427T184203 1.743219
20230427T184204 1.743412
20230427T184205 1.743324
20230427T184206 1.743529
20230427T184207 1.743152
20230427T184208 1.743217
20230427T184209 1.743373
20230427T184210 1.742910
20230427T184211 1.743345
20230427T184212 1.743231
20230427T184213 1.743201
20230427T184214 1.743303
20230427T184215 1.743330
20230427T184216 1.743177
20230427T184217 1.743318
20230427T184218 1.743236
20230427T184219 1.742956
20230427T184220 1.743195
20230427T184221 1.743040
20230427T184222 1.742985
20230427T184223 1.742870
20230427T184224 1.743163
20230427T184225 1.742952
20230427T184226 1.743004
20230427T184227 1.743053
20230427T184228 1.742956
20230427T184229 1.743016
20230427T184230 1.743124
20230427T184231 1.743004
20230427T184232 1.743125
20230427T184233 1.743297
20230427T184234 1.742943
20230427T184235 1.742981
20230427T184236 1.742969
20230427T184237 1.742783
20230427T184238 1.742921
20230427T184239 1.742874
20230427T184240 1.742939
20230427T184241 1.742548
20230427T184242 1.742601
20230427T184243 1.742866
20230427T184244 1.742877
20230427T184245 1.743001
20230427T184246 1.742846
20230427T184247 1.742835
20230427T184248 1.742870
20230427T184249 1.742640
20230427T184250 1.742736
20230427T184251 1.742405
20230427T184252 1.742746
20230427T184253 1.742710
20230427T184254 1.742452
20230427T184255 1.742590
20230427T184256 1.742693
20230427T184257 1.742578
20230427T184258 1.742258
20230427T184259 1.742778
20230427T184300 1.742814
20230427T184301 1.742872
20230427T184302 1.742596
20230427T184303 1.742616
20230427T184304 1.742604
20230427T184305 1.742112
20230427T184306 1.742630
20230427T184307 1.742714
20230427T184308 1.742466
20230427T184309 1.742421
20230427T184310 1.742788
20230427T184311 1.742929
20230427T184312 1.742769
20230427T184313 1.742776
20230427T184314 1.742579
20230427T184315 1.742434
20230427T184316 1.742822
20230427T184317 1.742532
20230427T184318 1.742578
20230427T184319 1.742640
20230427T184320 1.742455
20230427T184321 1.742599
20230427T184322 1.742305
20230427T184323 1.742324
20230427T184324 1.742723
20230427T184325 1.742529
20230427T184326 1.742809
20230427T184327 1.742435
20230427T184328 1.742676
20230427T184329 1.742502
20230427T184330 1.742759
20230427T184331 1.742641
20230427T184332 1.742610
20230427T184333 1.742569
20230427T184334 1.742579
20230427T184335 1.742307
20230427T184336 1.742481
20230427T184337 1.742400
20230427T184338 1.742443
20230427T184339 1.742475
20230427T184340 1.742427
20230427T184341 1.742458
20230427T184342 1.742493
20230427T184343 1.742325
20230427T184344 1.742649
20230427T184345 1.742819
20230427T184346 1.742481
20230427T184347 1.742431
20230427T184348 1.742346
20230427T184349 1.742337
20230427T184350 1.742501
20230427T184351 1.742301
20230427T184352 1.742359
20230427T184353 1.742600
20230427T184354 1.742382
20230427T184355 1.742077
20230427T184356 1.742440
20230427T184357 1.742209
20230427T184358 1.742178
20230427T184359 1.742079
20230427T184400 1.742306
20230427T184401 1.741613
20230427T184402 1.741879
20230427T184403 1.741843
20230427T184404 1.741859
20230427T184405 1.742232
20230427T184406 1.741904
20230427T184407 1.741913
20230427T184408 1.741864
20230427T184409 1.741970
20230427T184410 1.742214
20230427T184411 1.742243
20230427T184412 1.742146
20230427T184413 1.742063
20230427T184414 1.742083
20230427T184415 1.742330
20230427T184416 1.742197
20230427T184417 1.742061
20230427T184418 1.741883
20230427T184419 1.742275
20230427T184420 1.742101
20230427T184421 1.742041
20230427T184422 1.742446
20230427T184423 1.742277
20230427T184424 1.741986
20230427T184425 1.742084
20230427T184426 1.742052
20230427T184427 1.742046
20230427T184428 1.742059
20230427T184429 1.741960
20230427T184430 1.742330
20230427T184431 1.742001
20230427T184432 1.742112
20230427T184433 1.742392
20230427T184434 1.741947
20230427T184435 1.741867
20230427T184436 1.741991
20230427T184437 1.741857
20230427T184438 1.742204
20230427T184439 1.741972
20230427T184440 1.741746
20230427T184441 1.742139
20230427T184442 1.742048
20230427T184443 1.741915
20230427T184444 1.741821
20230427T184445 1.742190
20230427T184446 1.742374
20230427T184447 1.741983
20230427T184448 1.741937
20230427T184449 1.741866
20230427T184450 1.741747
20230427T184451 1.742015
20230427T184452 1.742062
20230427T184453 1.741836
20230427T184454 1.742160
20230427T184455 1.741913
20230427T184456 1.741608
20230427T184457 1.741867
20230427T184458 1.742052
20230427T184459 1.742030
20230427T184500 1.741837
20230427T184501 1.741937
20230427T184502 1.742116
20230427T184503 1.742156
20230427T184504 1.741819
20230427T184505 1.741843
20230427T184506 1.741818
20230427T184507 1.741899
20230427T184508 1.741937
20230427T184509 1.741671
20230427T184510 1.741667
20230427T184511 1.742052
20230427T184512 1.741784
20230427T184513 1.741888
20230427T184514 1.742059
20230427T184515 1.742028
20230427T184516 1.741742
20230427T184517 1.741701
20230427T184518 1.741788
20230427T184519 1.742115
20230427T184520 1.741849
20230427T184521 1.741600
20230427T184522 1.741793
20230427T184523 1.741703
20230427T184524 1.742045
20230427T184525 1.741649
20230427T184526 1.741715
20230427T184527 1.741632
20230427T184528 1.741987
20230427T184529 1.742061
20230427T184530 1.742050
20230427T184531 1.742125
20230427T184532 1.741853
20230427T184533 1.741977
20230427T184534 1.741890
20230427T184535 1.741824
20230427T184536 1.741864
20230427T184537 1.741548
20230427T184538 1.741544
20230427T184539 1.741786
20230427T184540 1.741774
20230427T184541 1.741863
20230427T184542 1.741675
20230427T184543 1.741863
20230427T184544 1.741510
20230427T184545 1.741893
20230427T184546 1.741670
20230427T184547 1.741555
20230427T184548 1.741969
20230427T184549 1.741982
20230427T184550 1.741901
20230427T184551 1.741818
20230427T184552 1.741739
20230427T184553 1.741906
20230427T184554 1.741881
20230427T184555 1.741808
