Time Value
20230331T110519 2.389898
20230331T110520 2.390217
20230331T110521 2.390065
20230331T110522 2.390567
20230331T110523 2.390148
20230331T110524 2.390093
20230331T110525 2.389639
20230331T110526 2.390505
20230331T110527 2.390359
20230331T110528 2.389937
20230331T110529 2.390907
20230331T110530 2.389717
20230331T110531 2.390613
20230331T110532 2.389464
20230331T110533 2.391094
20230331T110534 2.390124
20230331T110535 2.390702
20230331T110536 2.389928
20230331T110537 2.390147
20230331T110538 2.390478
20230331T110539 2.390145
20230331T110540 2.390825
20230331T110541 2.389712
20230331T110542 2.390059
20230331T110543 2.390498
20230331T110544 2.390394
20230331T110545 2.390665
20230331T110546 2.389814
20230331T110547 2.390458
20230331T110548 2.390583
20230331T110549 2.390333
20230331T110550 2.390332
20230331T110551 2.390325
20230331T110552 2.390805
20230331T110553 2.390746
20230331T110554 2.390112
20230331T110555 2.390440
20230331T110556 2.390472
20230331T110557 2.390143
20230331T110558 2.390623
20230331T110559 2.390381
20230331T110600 2.390746
20230331T110601 2.390237
20230331T110602 2.390816
20230331T110603 2.391226
20230331T110604 2.390539
20230331T110605 2.390547
20230331T110606 2.390827
20230331T110607 2.390835
20230331T110608 2.390308
20230331T110609 2.391167
20230331T110610 2.390825
20230331T110611 2.391097
20230331T110612 2.390949
20230331T110613 2.391210
20230331T110614 2.390678
20230331T110615 2.391576
20230331T110616 2.390992
20230331T110617 2.390967
20230331T110618 2.391647
20230331T110619 2.390710
20230331T110620 2.390999
20230331T110621 2.391307
20230331T110622 2.390977
20230331T110623 2.390911
20230331T110624 2.390769
20230331T110625 2.391485
20230331T110626 2.391755
20230331T110627 2.390378
20230331T110628 2.391614
20230331T110629 2.391129
20230331T110630 2.391694
20230331T110631 2.390812
20230331T110632 2.390813
20230331T110633 2.390737
20230331T110634 2.391543
20230331T110635 2.390525
20230331T110636 2.391856
20230331T110637 2.390618
20230331T110638 2.391241
20230331T110639 2.391359
20230331T110640 2.390794
20230331T110641 2.391736
20230331T110642 2.390631
20230331T110643 2.392102
20230331T110644 2.391169
20230331T110645 2.391323
20230331T110646 2.391620
20230331T110647 2.391425
20230331T110648 2.391561
20230331T110649 2.391738
20230331T110650 2.391903
20230331T110651 2.391925
20230331T110652 2.391571
20230331T110653 2.391340
20230331T110654 2.391857
20230331T110655 2.390783
20230331T110656 2.391561
20230331T110657 2.391154
20230331T110658 2.392564
20230331T110659 2.390928
20230331T110700 2.392141
20230331T110701 2.391218
20230331T110702 2.391462
20230331T110703 2.391622
20230331T110704 2.391836
20230331T110705 2.391752
20230331T110706 2.391218
20230331T110707 2.391430
20230331T110708 2.391318
20230331T110709 2.391710
20230331T110710 2.391813
20230331T110711 2.391851
20230331T110712 2.391372
20230331T110713 2.391769
20230331T110714 2.391791
20230331T110715 2.391800
20230331T110716 2.392360
20230331T110717 2.391884
20230331T110718 2.391244
20230331T110719 2.392133
20230331T110720 2.391061
20230331T110721 2.392514
20230331T110722 2.391380
20230331T110723 2.392251
20230331T110724 2.391712
20230331T110725 2.391854
20230331T110726 2.390738
20230331T110727 2.392177
20230331T110728 2.391568
20230331T110729 2.391232
20230331T110730 2.392151
20230331T110731 2.391478
20230331T110732 2.392492
20230331T110733 2.391198
20230331T110734 2.392728
20230331T110735 2.391545
20230331T110736 2.391994
20230331T110737 2.391676
20230331T110738 2.391851
20230331T110739 2.392097
20230331T110740 2.391385
20230331T110741 2.392878
20230331T110742 2.391603
20230331T110743 2.392715
20230331T110744 2.391560
20230331T110745 2.391696
20230331T110746 2.392030
20230331T110747 2.392146
20230331T110748 2.391769
20230331T110749 2.392781
20230331T110750 2.391844
20230331T110751 2.392691
20230331T110752 2.391320
20230331T110753 2.392502
20230331T110754 2.391946
20230331T110755 2.392416
20230331T110756 2.392143
20230331T110757 2.392040
20230331T110758 2.391983
20230331T110759 2.392195
20230331T110800 2.392198
20230331T110801 2.392867
20230331T110802 2.392052
20230331T110803 2.392156
20230331T110804 2.392524
20230331T110805 2.392251
20230331T110806 2.392562
20230331T110807 2.392301
20230331T110808 2.392578
20230331T110809 2.392444
20230331T110810 2.392404
20230331T110811 2.392664
20230331T110812 2.392718
20230331T110813 2.392364
20230331T110814 2.392611
20230331T110815 2.392538
20230331T110816 2.392906
20230331T110817 2.392244
20230331T110818 2.392728
20230331T110819 2.392325
20230331T110820 2.392697
20230331T110821 2.392496
20230331T110822 2.392598
20230331T110823 2.392138
20230331T110824 2.392522
20230331T110825 2.393249
20230331T110826 2.392518
20230331T110827 2.392653
20230331T110828 2.392056
20230331T110829 2.392569
20230331T110830 2.391887
20230331T110831 2.393145
20230331T110832 2.392109
20230331T110833 2.392782
20230331T110834 2.392207
20230331T110835 2.391763
20230331T110836 2.391950
20230331T110837 2.392795
20230331T110838 2.391706
20230331T110839 2.392338
20230331T110840 2.392460
20230331T110841 2.391857
20230331T110842 2.392199
20230331T110843 2.391605
20230331T110844 2.391645
20230331T110845 2.390903
20230331T110846 2.392198
20230331T110847 2.391694
20230331T110848 2.391630
20230331T110849 2.391409
20230331T110850 2.391436
20230331T110851 2.391635
20230331T110852 2.391435
20230331T110853 2.391916
20230331T110854 2.391725
20230331T110855 2.392014
20230331T110856 2.391825
20230331T110857 2.391081
20230331T110858 2.391842
20230331T110859 2.391418
20230331T110900 2.391363
20230331T110901 2.391787
20230331T110902 2.392167
20230331T110903 2.391065
20230331T110904 2.391648
20230331T110905 2.392118
20230331T110906 2.391507
20230331T110907 2.391421
20230331T110908 2.391703
20230331T110909 2.392155
20230331T110910 2.391493
20230331T110911 2.392092
20230331T110912 2.391627
20230331T110913 2.391840
20230331T110914 2.392605
20230331T110915 2.391654
20230331T110916 2.392156
20230331T110917 2.392134
20230331T110918 2.392293
20230331T110919 2.391776
20230331T110920 2.391866
20230331T110921 2.392285
20230331T110922 2.391238
20230331T110923 2.392356
20230331T110924 2.391964
20230331T110925 2.391737
20230331T110926 2.392652
20230331T110927 2.391800
20230331T110928 2.392740
20230331T110929 2.392396
20230331T110930 2.393039
20230331T110931 2.391843
20230331T110932 2.392966
20230331T110933 2.392879
20230331T110934 2.392892
20230331T110935 2.392230
20230331T110936 2.392966
20230331T110937 2.392747
20230331T110938 2.392238
20230331T110939 2.392852
20230331T110940 2.392795
20230331T110941 2.392745
20230331T110942 2.393034
20230331T110943 2.392960
20230331T110944 2.393372
20230331T110945 2.393163
20230331T110946 2.392711
20230331T110947 2.393602
20230331T110948 2.392355
20230331T110949 2.393620
20230331T110950 2.392522
20230331T110951 2.393589
20230331T110952 2.392878
20230331T110953 2.393582
20230331T110954 2.393428
20230331T110955 2.393437
20230331T110956 2.392876
20230331T110957 2.393256
20230331T110958 2.393759
20230331T110959 2.392821
20230331T111000 2.393465
20230331T111001 2.394011
20230331T111002 2.393293
20230331T111003 2.393061
20230331T111004 2.394046
20230331T111005 2.393109
20230331T111006 2.393869
20230331T111007 2.393473
20230331T111008 2.394308
20230331T111009 2.393378
20230331T111010 2.394464
20230331T111011 2.394133
20230331T111012 2.393314
20230331T111013 2.393860
20230331T111014 2.393680
20230331T111015 2.393713
20230331T111016 2.394126
20230331T111017 2.393932
20230331T111018 2.394339
20230331T111019 2.393819
20230331T111020 2.393918
20230331T111021 2.394201
20230331T111022 2.394504
20230331T111023 2.394295
20230331T111024 2.394510
20230331T111025 2.393576
20230331T111026 2.394764
20230331T111027 2.393671
20230331T111028 2.394628
20230331T111029 2.394295
20230331T111030 2.393569
20230331T111031 2.395119
20230331T111032 2.394335
20230331T111033 2.394768
20230331T111034 2.394900
20230331T111035 2.394435
20230331T111036 2.394573
20230331T111037 2.394562
20230331T111038 2.395398
20230331T111039 2.395011
20230331T111040 2.394955
20230331T111041 2.395406
20230331T111042 2.394502
20230331T111043 2.395750
20230331T111044 2.395419
20230331T111045 2.394634
20230331T111046 2.395305
20230331T111047 2.394826
20230331T111048 2.395225
20230331T111049 2.394607
20230331T111050 2.395243
20230331T111051 2.395081
20230331T111052 2.394887
20230331T111053 2.394859
20230331T111054 2.395553
20230331T111055 2.394797
20230331T111056 2.395595
20230331T111057 2.395305
20230331T111058 2.395066
20230331T111059 2.395848
20230331T111100 2.395630
20230331T111101 2.395272
20230331T111102 2.395828
20230331T111103 2.396070
20230331T111104 2.395362
20230331T111105 2.395796
20230331T111106 2.395264
20230331T111107 2.396012
20230331T111108 2.395251
20230331T111109 2.396224
20230331T111110 2.395425
20230331T111111 2.395744
20230331T111112 2.396132
20230331T111113 2.394768
20230331T111114 2.396008
20230331T111115 2.395899
20230331T111116 2.395475
20230331T111117 2.396154
20230331T111118 2.395016
20230331T111119 2.396140
20230331T111120 2.396380
20230331T111121 2.395150
20230331T111122 2.395714
20230331T111123 2.396261
20230331T111124 2.395709
20230331T111125 2.396370
20230331T111126 2.395594
20230331T111127 2.396046
20230331T111128 2.395926
20230331T111129 2.396016
20230331T111130 2.395681
20230331T111131 2.396553
20230331T111132 2.395983
20230331T111133 2.396318
20230331T111134 2.395866
20230331T111135 2.396225
20230331T111136 2.395594
20230331T111137 2.397042
20230331T111138 2.396202
20230331T111139 2.396238
20230331T111140 2.396488
20230331T111141 2.396452
20230331T111142 2.396602
20230331T111143 2.396309
20230331T111144 2.397130
20230331T111145 2.396650
20230331T111146 2.396553
20230331T111147 2.396282
20230331T111148 2.396361
20230331T111149 2.396561
20230331T111150 2.396028
20230331T111151 2.396762
20230331T111152 2.396143
20230331T111153 2.397261
20230331T111154 2.396378
20230331T111155 2.397323
20230331T111156 2.396139
20230331T111157 2.397601
20230331T111158 2.395997
20230331T111159 2.397437
20230331T111200 2.396290
20230331T111201 2.396920
20230331T111202 2.397283
20230331T111203 2.396314
20230331T111204 2.397187
20230331T111205 2.396667
20230331T111206 2.397451
20230331T111207 2.396510
20230331T111208 2.396896
20230331T111209 2.397569
20230331T111210 2.396935
20230331T111211 2.397651
20230331T111212 2.397711
20230331T111213 2.396916
20230331T111214 2.397069
20230331T111215 2.397438
20230331T111216 2.397122
20230331T111217 2.397473
20230331T111218 2.397964
20230331T111219 2.397012
20230331T111220 2.397111
20230331T111221 2.397726
20230331T111222 2.397144
20230331T111223 2.396896
20230331T111224 2.397931
20230331T111225 2.396927
20230331T111226 2.397731
20230331T111227 2.396923
20230331T111228 2.397761
20230331T111229 2.397344
20230331T111230 2.397256
20230331T111231 2.397152
20230331T111232 2.397380
20230331T111233 2.397655
20230331T111234 2.397704
20230331T111235 2.397754
20230331T111236 2.397716
20230331T111237 2.397730
20230331T111238 2.397063
20230331T111239 2.397859
20230331T111240 2.397570
20230331T111241 2.398211
20230331T111242 2.397407
20230331T111243 2.398081
20230331T111244 2.398059
20230331T111245 2.397427
20230331T111246 2.397863
20230331T111247 2.397394
20230331T111248 2.397677
20230331T111249 2.396790
20230331T111250 2.397989
20230331T111251 2.397965
20230331T111252 2.397569
20230331T111253 2.397598
20230331T111254 2.398064
20230331T111255 2.397286
20230331T111256 2.397909
20230331T111257 2.397579
20230331T111258 2.398253
20230331T111259 2.397712
20230331T111300 2.397816
20230331T111301 2.397850
20230331T111302 2.397880
20230331T111303 2.398366
20230331T111304 2.397594
20230331T111305 2.398034
20230331T111306 2.397572
20230331T111307 2.397881
20230331T111308 2.397982
20230331T111309 2.397473
20230331T111310 2.397643
20230331T111311 2.398293
20230331T111312 2.398120
20230331T111313 2.398553
20230331T111314 2.398315
20230331T111315 2.398197
20230331T111316 2.398051
20230331T111317 2.397397
20230331T111319 2.398330
20230331T111320 2.398173
20230331T111321 2.398267
20230331T111321 2.398422
20230331T111322 2.397931
20230331T111323 2.398269
20230331T111324 2.398691
20230331T111325 2.397292
20230331T111326 2.398576
20230331T111327 2.398133
20230331T111328 2.398504
20230331T111329 2.398454
20230331T111330 2.397353
20230331T111331 2.398782
20230331T111332 2.397842
20230331T111333 2.398588
20230331T111334 2.398493
20230331T111335 2.398490
20230331T111336 2.399223
20230331T111337 2.397949
20230331T111338 2.399405
20230331T111339 2.399155
20230331T111340 2.398727
20230331T111341 2.398955
20230331T111342 2.398495
20230331T111343 2.399187
20230331T111344 2.398371
20230331T111345 2.398769
20230331T111346 2.399041
20230331T111347 2.398813
20230331T111348 2.399049
20230331T111349 2.398751
20230331T111350 2.398887
20230331T111351 2.398725
20230331T111352 2.399125
20230331T111353 2.398355
20230331T111354 2.399170
20230331T111355 2.398897
20230331T111356 2.398100
20230331T111357 2.398182
20230331T111358 2.398615
20230331T111359 2.398531
20230331T111400 2.398659
20230331T111401 2.398365
20230331T111402 2.398687
20230331T111403 2.398677
20230331T111404 2.398614
20230331T111405 2.399475
20230331T111406 2.398352
20230331T111407 2.398938
20230331T111408 2.398395
20230331T111409 2.399019
20230331T111410 2.398784
20230331T111411 2.398511
20230331T111412 2.398908
20230331T111413 2.398707
20230331T111414 2.399161
20230331T111415 2.398676
20230331T111416 2.399090
20230331T111417 2.398915
20230331T111418 2.398898
20230331T111419 2.398761
20230331T111420 2.398917
20230331T111421 2.398836
20230331T111422 2.399515
20230331T111423 2.398779
20230331T111424 2.399196
20230331T111425 2.399257
20230331T111426 2.399091
20230331T111427 2.399984
20230331T111428 2.398329
20230331T111429 2.399885
20230331T111430 2.398424
20230331T111431 2.399753
20230331T111432 2.398504
20230331T111433 2.399370
20230331T111434 2.399036
20230331T111435 2.399134
20230331T111436 2.398517
20230331T111437 2.399704
20230331T111438 2.398931
20230331T111439 2.399512
20230331T111440 2.398827
20230331T111441 2.399497
20230331T111442 2.399282
20230331T111443 2.399450
20230331T111444 2.399149
20230331T111445 2.399485
20230331T111446 2.399264
20230331T111447 2.399455
20230331T111448 2.399739
20230331T111449 2.399315
20230331T111450 2.399428
20230331T111451 2.399257
20230331T111452 2.399063
20230331T111453 2.399559
20230331T111454 2.399117
20230331T111455 2.400137
20230331T111456 2.399072
20230331T111457 2.400165
20230331T111458 2.399906
20230331T111459 2.400201
20230331T111500 2.399383
20230331T111501 2.400182
20230331T111502 2.399200
20230331T111503 2.400347
20230331T111504 2.399449
20230331T111505 2.400125
20230331T111506 2.399886
20230331T111507 2.399956
20230331T111508 2.400146
20230331T111509 2.399897
20230331T111510 2.400045
20230331T111511 2.399491
20230331T111512 2.399539
20230331T111513 2.398966
20230331T111514 2.398166
20230331T111515 2.399076
20230331T111516 2.399107
20230331T111517 2.399175
20230331T111518 2.398761
20230331T111519 2.398793
20230331T111520 2.399411
20230331T111521 2.399206
20230331T111522 2.399227
20230331T111523 2.398942
20230331T111524 2.399311
20230331T111525 2.398784
20230331T111526 2.399251
20230331T111527 2.399328
20230331T111528 2.398880
20230331T111529 2.399762
20230331T111530 2.399464
20230331T111531 2.399504
20230331T111532 2.399739
20230331T111533 2.399125
20230331T111534 2.400042
20230331T111535 2.400051
20230331T111536 2.400181
20230331T111537 2.399882
20230331T111538 2.400428
20230331T111539 2.400044
20230331T111540 2.400303
20230331T111541 2.399746
20230331T111542 2.400211
20230331T111543 2.400288
20230331T111544 2.399924
20230331T111545 2.400197
20230331T111546 2.399583
20230331T111547 2.400022
20230331T111548 2.400204
20230331T111549 2.399660
20230331T111550 2.399802
20230331T111551 2.400190
20230331T111552 2.400019
20230331T111553 2.400148
20230331T111554 2.400308
20230331T111555 2.400553
20230331T111556 2.400386
20230331T111557 2.400662
20230331T111558 2.400746
20230331T111559 2.400503
20230331T111600 2.401299
20230331T111601 2.400719
20230331T111602 2.400513
20230331T111603 2.401115
20230331T111604 2.400897
20230331T111605 2.400939
20230331T111606 2.401028
20230331T111607 2.401137
20230331T111608 2.400801
20230331T111609 2.401075
20230331T111610 2.401186
20230331T111611 2.400770
20230331T111612 2.400864
20230331T111613 2.401003
20230331T111614 2.400819
20230331T111615 2.401524
20230331T111616 2.400914
20230331T111617 2.401574
20230331T111618 2.400910
20230331T111619 2.400912
20230331T111620 2.401227
20230331T111621 2.400595
20230331T111622 2.401476
20230331T111623 2.400994
20230331T111624 2.400959
20230331T111625 2.401142
20230331T111626 2.401187
20230331T111627 2.400928
20230331T111628 2.401400
20230331T111629 2.400955
20230331T111630 2.401209
20230331T111631 2.401206
20230331T111632 2.400821
20230331T111633 2.400997
20230331T111634 2.401400
20230331T111635 2.401348
20230331T111636 2.402185
20230331T111637 2.401621
20230331T111638 2.402022
20230331T111639 2.401489
20230331T111640 2.401736
20230331T111641 2.402076
20230331T111642 2.401612
20230331T111643 2.402063
20230331T111644 2.402036
20230331T111645 2.402190
20230331T111646 2.402341
20230331T111647 2.402276
20230331T111648 2.402724
20230331T111649 2.402653
20230331T111650 2.402626
20230331T111651 2.402334
20230331T111652 2.402912
20230331T111653 2.402631
20230331T111654 2.402556
20230331T111655 2.402638
20230331T111656 2.402829
20230331T111657 2.402951
20230331T111658 2.403203
20230331T111659 2.402610
20230331T111700 2.403248
20230331T111701 2.402857
20230331T111702 2.403060
20230331T111703 2.403865
20230331T111704 2.402750
20230331T111705 2.403425
20230331T111706 2.403057
20230331T111707 2.403438
20230331T111708 2.403469
20230331T111709 2.403377
20230331T111710 2.402938
20230331T111711 2.403456
20230331T111712 2.403489
20230331T111713 2.403147
20230331T111714 2.403878
20230331T111715 2.403364
20230331T111716 2.403820
20230331T111717 2.403596
20230331T111718 2.403959
20230331T111719 2.403168
20230331T111720 2.403553
20230331T111721 2.403652
20230331T111722 2.403345
20230331T111723 2.403773
20230331T111724 2.403533
20230331T111725 2.403959
20230331T111726 2.403689
20230331T111727 2.403669
20230331T111728 2.403674
20230331T111729 2.402972
20230331T111730 2.404073
20230331T111731 2.403195
20230331T111732 2.403844
20230331T111733 2.403662
20230331T111734 2.403728
20230331T111735 2.403831
20230331T111736 2.403412
20230331T111737 2.404085
20230331T111738 2.403236
20230331T111739 2.403896
20230331T111740 2.403536
20230331T111741 2.404235
20230331T111742 2.403369
20230331T111743 2.404122
20230331T111744 2.403967
20230331T111745 2.403772
20230331T111746 2.403977
20230331T111747 2.403745
20230331T111748 2.404451
20230331T111749 2.403856
20230331T111750 2.404267
20230331T111751 2.403745
20230331T111752 2.404638
20230331T111753 2.404043
20230331T111754 2.404150
20230331T111755 2.404426
20230331T111756 2.404097
20230331T111757 2.404316
20230331T111758 2.404576
20230331T111759 2.404029
20230331T111800 2.404196
20230331T111801 2.404599
20230331T111802 2.404169
20230331T111803 2.404742
20230331T111804 2.404595
20230331T111805 2.404497
20230331T111806 2.404177
20230331T111807 2.404728
20230331T111808 2.404406
20230331T111809 2.404813
20230331T111810 2.404430
20230331T111811 2.404510
20230331T111812 2.404780
20230331T111813 2.404212
20230331T111814 2.405118
20230331T111815 2.404349
20230331T111816 2.404971
20230331T111817 2.404553
20230331T111818 2.405128
20230331T111819 2.405190
20230331T111820 2.405317
20230331T111821 2.404680
20230331T111822 2.404889
20230331T111823 2.404958
20230331T111824 2.404889
20230331T111825 2.404671
20230331T111826 2.405070
20230331T111827 2.404622
20230331T111828 2.404909
20230331T111829 2.404620
20230331T111830 2.405576
20230331T111831 2.404471
20230331T111832 2.405433
20230331T111833 2.404408
20230331T111834 2.405493
20230331T111835 2.405259
20230331T111836 2.404758
20230331T111837 2.405238
20230331T111838 2.404802
20230331T111839 2.405911
20230331T111840 2.404896
20230331T111841 2.405393
20230331T111842 2.405400
20230331T111843 2.405761
20230331T111844 2.405666
20230331T111845 2.405448
20230331T111846 2.405555
20230331T111847 2.406146
20230331T111848 2.405138
20230331T111849 2.405295
20230331T111850 2.405357
20230331T111851 2.405377
20230331T111852 2.405909
20230331T111853 2.405302
20230331T111854 2.406317
20230331T111855 2.404963
20230331T111856 2.405819
20230331T111857 2.406043
20230331T111858 2.404993
20230331T111859 2.405692
20230331T111900 2.405709
20230331T111901 2.406220
20230331T111902 2.405400
20230331T111903 2.406237
20230331T111904 2.406092
20230331T111905 2.406048
20230331T111906 2.405941
20230331T111907 2.406322
20230331T111908 2.405611
20230331T111909 2.406573
20230331T111910 2.406073
20230331T111911 2.405997
20230331T111912 2.406764
20230331T111913 2.406007
20230331T111914 2.406586
20230331T111915 2.406681
20230331T111916 2.406714
20230331T111917 2.406203
20230331T111918 2.406638
20230331T111919 2.406764
20230331T111920 2.406584
20230331T111921 2.406795
20230331T111922 2.406121
20230331T111923 2.406293
20230331T111924 2.406337
20230331T111925 2.406553
20230331T111926 2.405999
20230331T111927 2.407238
20230331T111928 2.406146
20230331T111929 2.406970
20230331T111930 2.406686
20230331T111931 2.406624
20230331T111932 2.407308
20230331T111933 2.406588
20230331T111934 2.406777
20230331T111935 2.406594
20230331T111936 2.407367
20230331T111937 2.407132
20230331T111938 2.407001
20230331T111939 2.406903
20230331T111940 2.407509
20230331T111941 2.406892
20230331T111942 2.407226
20230331T111943 2.406694
20230331T111944 2.406971
20230331T111945 2.407294
20230331T111946 2.406954
20230331T111947 2.407530
20230331T111948 2.407494
20230331T111949 2.407457
20230331T111950 2.407008
20230331T111951 2.407332
20230331T111952 2.407245
20230331T111953 2.407842
20230331T111954 2.407316
20230331T111955 2.407793
20230331T111956 2.407508
20230331T111957 2.407556
20230331T111958 2.407987
20230331T111959 2.407740
20230331T112000 2.407891
20230331T112001 2.408353
20230331T112002 2.407999
20230331T112003 2.408011
20230331T112004 2.408669
20230331T112005 2.408236
20230331T112006 2.409154
20230331T112007 2.408348
20230331T112008 2.408829
20230331T112009 2.408934
20230331T112010 2.408878
20230331T112011 2.408442
20230331T112012 2.408704
20230331T112013 2.408570
20230331T112014 2.409331
20230331T112015 2.409225
20230331T112016 2.409216
20230331T112017 2.408837
20230331T112018 2.409540
20230331T112019 2.409196
20230331T112020 2.409267
20230331T112021 2.409450
20230331T112022 2.409233
20230331T112023 2.409837
20230331T112024 2.409471
20230331T112025 2.409722
20230331T112026 2.409308
20230331T112027 2.409655
20230331T112028 2.409504
20230331T112029 2.409735
20230331T112030 2.410411
20230331T112031 2.409533
20230331T112032 2.409984
20230331T112033 2.408895
20230331T112034 2.409729
20230331T112035 2.409740
20230331T112036 2.409487
20230331T112037 2.409219
20230331T112038 2.409949
20230331T112039 2.409264
20230331T112040 2.409798
20230331T112041 2.410005
20230331T112042 2.409293
20230331T112043 2.409847
20230331T112044 2.409970
20230331T112045 2.409800
20230331T112046 2.410210
20230331T112047 2.410242
20230331T112048 2.409582
20230331T112049 2.410022
20230331T112050 2.409680
20230331T112051 2.409872
20230331T112052 2.410077
20230331T112053 2.410326
20230331T112054 2.410459
20230331T112055 2.410375
20230331T112056 2.410370
20230331T112057 2.410758
20230331T112058 2.410104
20230331T112059 2.410912
20230331T112100 2.410086
20230331T112101 2.410617
20230331T112102 2.410309
20230331T112103 2.410256
20230331T112104 2.410987
20230331T112105 2.410151
20230331T112106 2.410791
20230331T112107 2.410805
20230331T112108 2.411075
20230331T112109 2.410791
20230331T112110 2.410968
20230331T112111 2.410410
20230331T112112 2.411067
20230331T112113 2.410848
20230331T112114 2.411233
20230331T112115 2.410982
20230331T112116 2.411239
20230331T112117 2.411408
20230331T112118 2.411126
20230331T112119 2.411067
20230331T112120 2.411440
20230331T112121 2.411436
20230331T112122 2.410940
20230331T112123 2.411722
20230331T112124 2.410841
20230331T112125 2.411845
20230331T112126 2.411295
20230331T112127 2.411542
20230331T112128 2.411961
20230331T112129 2.411592
20230331T112130 2.411397
20230331T112131 2.411701
20230331T112132 2.411137
20230331T112133 2.411932
20230331T112134 2.411467
20230331T112135 2.411707
20230331T112136 2.411117
20230331T112137 2.411362
20230331T112138 2.411761
20230331T112139 2.410890
20230331T112140 2.412013
20230331T112141 2.411617
20230331T112142 2.412326
20230331T112143 2.411778
20230331T112144 2.411641
20230331T112145 2.411561
20230331T112146 2.411862
20230331T112147 2.411784
20230331T112148 2.411368
20230331T112149 2.412413
20230331T112150 2.411635
20230331T112151 2.411961
20230331T112152 2.411873
20230331T112153 2.411840
20230331T112154 2.412217
20230331T112155 2.411342
20230331T112156 2.412623
20230331T112157 2.411229
20230331T112158 2.412012
20230331T112159 2.411546
20230331T112200 2.412290
20230331T112201 2.411934
20230331T112202 2.411889
20230331T112203 2.412590
20230331T112204 2.411560
20230331T112205 2.412703
20230331T112206 2.411870
20230331T112207 2.412565
20230331T112208 2.412431
20230331T112209 2.411984
20230331T112210 2.412436
20230331T112211 2.412241
20230331T112212 2.412094
20230331T112213 2.412375
20230331T112214 2.412939
20230331T112215 2.412917
20230331T112216 2.412804
20230331T112217 2.412395
20230331T112218 2.412387
20230331T112219 2.413170
20230331T112220 2.412463
20230331T112221 2.412590
20230331T112222 2.413004
20230331T112223 2.412828
20230331T112224 2.412595
20230331T112225 2.413146
20230331T112226 2.412643
20230331T112227 2.413172
20230331T112228 2.412831
20230331T112229 2.412914
20230331T112230 2.413321
20230331T112231 2.413083
20230331T112232 2.412525
20230331T112233 2.413484
20230331T112234 2.413155
20230331T112235 2.413124
20230331T112236 2.413285
20230331T112237 2.413266
20230331T112238 2.413601
20230331T112239 2.413449
20230331T112240 2.414057
